"NOMBRE_ERROR"|"DEPARTAMENTO"|"MUNICIPIO"|"A01"|"IdIntegrante"|"TIPO"|"CAPITULO"|"FECHA_ARCHIVO"|"FECHA_VALIDACION"
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20005477|2022961|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20006943|2028687|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20006943|2028690|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20006121|2025492|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20006121|2025495|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20008091|2033340|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"CAREPA"|20006288|2026181|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"CAREPA"|20006288|2026182|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"CAREPA"|20006343|2026387|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20006121|2025490|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20006121|2025491|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20006121|2025494|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20006121|2025496|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20008091|2033337|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20008310|2034207|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20008310|2034208|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20008091|2033339|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010018|2041212|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20006943|2028688|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010535|2043264|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20010592|2043481|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARGELIA"|20010983|2044968|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045413|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010535|2043261|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20010592|2043482|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20008310|2034206|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010535|2043262|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010535|2043263|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARGELIA"|20010983|2044969|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"SANTA FÉ DE ANTIOQUIA"|20011252|2045946|"Flujo"|"C"|2021-09-30|2021-10-07
